(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(96047, 89, 4);[10, 30, 200, 90];330;צרלי;25341;(2, 12, 35, 10, 25341);וכלי;4;(2, 12, 35, 41, 96047);ובני ישראל עשו כדבר משה וישאלו ממצרים כלי כסף וכלי זהב ושמלת
(186856, 89, 4);[10, 30, 200, 90];330;צרלי;49388;(4, 1, 16, 2, 49388);קריאי;5;(4, 1, 16, 8, 186856);אלה קריאי העדה נשיאי מטות אבותם ראשי אלפי ישראל הם
(197675, 89, 4);[10, 30, 200, 90];330;צרלי;52126;(4, 6, 14, 15, 52126);תמימה;3;(4, 6, 14, 55, 197675);והקריב את קרבנו ליהוה כבש בן שנתו תמים אחד לעלה וכבשה אחת בת שנתה תמימה לחטאת ואיל אחד תמים לשלמים
(260786, 90, 4);[10, 30, 200, 90];330;צרלי;68505;(5, 5, 24, 7, 68505);יאמר;1;(5, 5, 24, 18, 260786);קרב אתה ושמע את כל אשר יאמר יהוה אלהינו ואת תדבר אלינו את כל אשר ידבר יהוה אלהינו אליך ושמענו ועשינו
(9611, 91, 4);[10, 30, 200, 90];330;צרלי;2577;(1, 8, 10, 4, 2577);ימים;1;(1, 8, 10, 12, 9611);ויחל עוד שבעת ימים אחרים ויסף שלח את היונה מן התבה
(186277, 91, 4);[10, 30, 200, 90];330;צרלי;49246;(3, 27, 32, 13, 49246);ליהוה;2;(3, 27, 32, 45, 186277);וכל מעשר בקר וצאן כל אשר יעבר תחת השבט העשירי יהיה קדש ליהוה
(262914, 91, 4);[10, 30, 200, 90];330;צרלי;69032;(5, 7, 6, 19, 69032);פני;3;(5, 7, 6, 65, 262914);כי עם קדוש אתה ליהוה אלהיך בך בחר יהוה אלהיך להיות לו לעם סגלה מכל העמים אשר על פני האדמה
(69787, 92, 4);[10, 30, 200, 90];330;צרלי;18466;(1, 45, 19, 11, 18466);ולנשיכם;5;(1, 45, 19, 45, 69787);ואתה צויתה זאת עשו קחו לכם מארץ מצרים עגלות לטפכם ולנשיכם ונשאתם את אביכם ובאתם
(279735, 92, 4);[10, 30, 200, 90];330;צרלי;73388;(5, 18, 14, 2, 73388);הגוים;4;(5, 18, 14, 6, 279735);כי הגוים האלה אשר אתה יורש אותם אל מעננים ואל קסמים ישמעו ואתה לא כן נתן לך יהוה אלהיך
(178326, 94, 4);[10, 30, 200, 90];330;צרלי;47197;(3, 23, 40, 16, 47197);לפני;4;(3, 23, 40, 62, 178326);ולקחתם לכם ביום הראשון פרי עץ הדר כפת תמרים וענף עץ עבת וערבי נחל ושמחתם לפני יהוה אלהיכם שבעת ימים
(157013, 95, 4);[10, 30, 200, 90];330;צרלי;41436;(3, 11, 37, 1, 41436);וכי;3;(3, 11, 37, 3, 157013);וכי יפל מנבלתם על כל זרע זרוע אשר יזרע טהור הוא
(258727, 97, 4);[10, 30, 200, 90];330;צרלי;67960;(5, 4, 37, 9, 67960);ויוצאך;2;(5, 4, 37, 33, 258727);ותחת כי אהב את אבתיך ויבחר בזרעו אחריו ויוצאך בפניו בכחו הגדל ממצרים
(61267, 98, 4);[10, 30, 200, 90];330;צרלי;16260;(1, 41, 24, 13, 16260);לי;2;(1, 41, 24, 55, 61267);ותבלען השבלים הדקת את שבע השבלים הטבות ואמר אל החרטמים ואין מגיד לי
(73336, 98, 4);[10, 30, 200, 90];330;צרלי;19388;(1, 47, 23, 6, 19388);קניתי;5;(1, 47, 23, 21, 73336);ויאמר יוסף אל העם הן קניתי אתכם היום ואת אדמתכם לפרעה הא לכם זרע וזרעתם את האדמה
(209106, 98, 4);[10, 30, 200, 90];330;צרלי;55106;(4, 12, 8, 14, 55106);יראתם;1;(4, 12, 8, 46, 209106);פה אל פה אדבר בו ומראה ולא בחידת ותמנת יהוה יביט ומדוע לא יראתם לדבר בעבדי במשה
(267653, 100, 4);[10, 30, 200, 90];330;צרלי;70234;(5, 10, 6, 16, 70234);תחתיו;4;(5, 10, 6, 62, 267653);ובני ישראל נסעו מבארת בני יעקן מוסרה שם מת אהרן ויקבר שם ויכהן אלעזר בנו תחתיו
